ID_VENTA;ID_Minorista;Fecha_de_Factura;ID_REGION;ID_ESTADO;ID_CIUDAD;Producto;ID_FAMILIA;ID_GENERO;ID_CATEGORÍA;ID_CONTORNO;Tamaño;ID_COLOR ;Precio_por_Unidad;Unidades_Vendidas;Total_Ventas;Beneficio_Operativo;Margen_Operativo;ID _MVENTA
2608;Amazon;03/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$39,00 ;26;$1.014 ;$466 ;46%;Online
2609;Amazon;05/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$33,00 ;0;$0 ;$0 ;55%;Online
2610;Amazon;08/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$38,00 ;105;$3.990 ;$2.115 ;53%;Online
2611;Amazon;09/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$32,00 ;23;$736 ;$331 ;45%;Online
2612;Foot Locker;02/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$62,00 ;165;$10.230 ;$4.194 ;41%;Online
2613;Amazon;11/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$27,00 ;0;$0 ;$0 ;53%;Online
2614;Amazon;12/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$42,00 ;6;$252 ;$121 ;48%;Online
2615;Foot Locker;08/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$61,00 ;174;$10.614 ;$3.821 ;36%;Online
2616;Amazon;13/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$34,00 ;39;$1.326 ;$822 ;62%;Online
2617;Amazon;14/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$44,00 ;118;$5.192 ;$2.804 ;54%;Online
2618;Amazon;22/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$27,00 ;46;$1.242 ;$559 ;45%;Online
2619;Foot Locker;14/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$64,00 ;182;$11.648 ;$4.543 ;39%;Online
2620;Foot Locker;20/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$61,00 ;162;$9.882 ;$3.360 ;34%;Online
2621;Amazon;23/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$27,00 ;39;$1.053 ;$569 ;54%;Online
2622;Foot Locker;26/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$59,00 ;165;$9.735 ;$3.407 ;35%;Online
2623;Foot Locker;04/03/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$64,00 ;150;$9.600 ;$3.264 ;34%;Online
2624;Amazon;25/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$49,00 ;85;$4.165 ;$2.582 ;62%;Online
2625;Foot Locker;10/03/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$62,00 ;189;$11.718 ;$3.984 ;34%;Online
2626;Amazon;26/06/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$43,00 ;165;$7.095 ;$3.618 ;51%;Online
2627;Foot Locker;16/03/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$38,00 ;123;$4.674 ;$1.542 ;33%;Online
2628;Foot Locker;22/03/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$38,00 ;111;$4.218 ;$1.265 ;30%;Online
2629;Foot Locker;28/03/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$48,00 ;112;$5.376 ;$1.828 ;34%;Online
2630;Foot Locker;03/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$59,00 ;94;$5.546 ;$1.941 ;35%;Online
2631;Sports Direct;02/08/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$29,00 ;196;$5.684 ;$3.069 ;54%;Online
2632;Foot Locker;09/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$60,00 ;105;$6.300 ;$2.898 ;46%;Online
2633;Foot Locker;15/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$59,00 ;144;$8.496 ;$4.248 ;50%;Online
2634;Sports Direct;03/08/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$28,00 ;138;$3.864 ;$2.125 ;55%;Online
2635;Sports Direct;04/08/2021;Midwest;Nebraska;Omaha;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$33,00 ;138;$4.554 ;$2.915 ;64%;Online
2636;Foot Locker;21/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$67,00 ;188;$12.596 ;$5.038 ;40%;Online
2637;Foot Locker;27/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$73,00 ;189;$13.797 ;$5.795 ;42%;Online
2638;Foot Locker;03/05/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$69,00 ;168;$11.592 ;$4.173 ;36%;Online
2639;Foot Locker;09/05/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$54,00 ;152;$8.208 ;$2.873 ;35%;Online
2640;Foot Locker;15/05/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$55,00 ;150;$8.250 ;$3.053 ;37%;Online
2641;Foot Locker;21/05/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$64,00 ;182;$11.648 ;$4.426 ;38%;Online
2642;Foot Locker;27/05/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$48,00 ;131;$6.288 ;$2.515 ;40%;Online
2643;Sports Direct;13/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$28,00 ;163;$4.564 ;$2.510 ;55%;Online
2644;Foot Locker;02/06/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$47,00 ;131;$6.157 ;$2.401 ;39%;Online
2645;Sports Direct;14/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$36,00 ;188;$6.768 ;$3.722 ;55%;Online
2646;Sports Direct;16/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$33,00 ;105;$3.465 ;$2.356 ;68%;Online
2647;Foot Locker;08/06/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$58,00 ;115;$6.670 ;$2.401 ;36%;Online
2648;Foot Locker;14/06/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$71,00 ;88;$6.248 ;$2.437 ;39%;Online
2649;Foot Locker;20/06/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$60,00 ;108;$6.480 ;$2.462 ;38%;Online
2650;Foot Locker;26/06/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$74,00 ;188;$13.912 ;$5.147 ;37%;Online
2651;Foot Locker;02/07/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$82,00 ;182;$14.924 ;$5.373 ;36%;Online
2652;Foot Locker;08/07/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$77,00 ;210;$16.170 ;$6.306 ;39%;Online
2653;Foot Locker;14/07/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$71,00 ;174;$12.354 ;$4.324 ;35%;Online
2654;Sports Direct;17/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$37,00 ;73;$2.701 ;$1.351 ;50%;Online
2655;Foot Locker;20/07/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$64,00 ;138;$8.832 ;$3.268 ;37%;Online
2656;Foot Locker;26/07/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$60,00 ;188;$11.280 ;$4.174 ;37%;Online
2657;Sports Direct;18/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$34,00 ;104;$3.536 ;$2.652 ;75%;Online
2658;Sports Direct;20/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$19,00 ;189;$3.591 ;$2.083 ;58%;Online
2659;Sports Direct;22/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$18,00 ;113;$2.034 ;$1.342 ;66%;Online
2660;Sports Direct;25/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$9,00 ;203;$1.827 ;$1.078 ;59%;Online
2661;Sports Direct;27/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$15,00 ;173;$2.595 ;$1.453 ;56%;Online
2662;Amazon;07/08/2020;West;Washington;Seattle;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$41,00 ;221;$9.061 ;$4.440 ;49%;Online
2663;Sports Direct;28/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$34,00 ;135;$4.590 ;$3.121 ;68%;Online
2664;Amazon;13/08/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$43,00 ;195;$8.385 ;$4.109 ;49%;Online
2665;Sports Direct;29/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$49,00 ;120;$5.880 ;$3.175 ;54%;Online
2666;Sports Direct;30/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$43,00 ;203;$8.729 ;$6.285 ;72%;Online
2667;Sports Direct;31/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$43,00 ;203;$8.729 ;$4.801 ;55%;Online
2668;Amazon;24/04/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$41,00 ;210;$8.610 ;$4.305 ;50%;Online
2669;Sports Direct;02/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$44,00 ;189;$8.316 ;$4.906 ;59%;Online
2670;Amazon;24/04/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$54,00 ;194;$10.476 ;$5.238 ;50%;Online
2671;Sports Direct;06/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$44,00 ;206;$9.064 ;$5.801 ;64%;Online
2672;Amazon;24/04/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$54,00 ;206;$11.124 ;$5.451 ;49%;Online
2673;Amazon;12/09/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$57,00 ;225;$12.825 ;$5.900 ;46%;Online
2674;Amazon;18/09/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$55,00 ;252;$13.860 ;$6.237 ;45%;Online
2675;Amazon;24/09/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$46,00 ;255;$11.730 ;$5.279 ;45%;Online
2676;Amazon;30/09/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$47,00 ;215;$10.105 ;$4.547 ;45%;Online
2677;Amazon;06/10/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$49,00 ;224;$10.976 ;$5.268 ;48%;Online
2678;Amazon;24/05/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$51,00 ;254;$12.954 ;$6.088 ;47%;Online
2679;Amazon;18/10/2020;Southeast;Florida;Miami;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$33,00 ;65;$2.145 ;$858 ;40%;Online
2680;Sports Direct;07/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$49,00 ;215;$10.535 ;$6.742 ;64%;Online
2681;Amazon;24/10/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$34,00 ;38;$1.292 ;$581 ;45%;Online
2682;Sports Direct;03/10/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$44,00 ;131;$5.764 ;$4.208 ;73%;Online
2683;Sports Direct;10/10/2021;South;Alabama;Birmingham;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$58,00 ;145;$8.410 ;$4.710 ;56%;Online
2684;Amazon;30/10/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$38,00 ;35;$1.330 ;$532 ;40%;Online
2685;Amazon;28/10/2021;Northeast;Maine;Portland;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$49,00 ;29;$1.421 ;$512 ;36%;Online
2686;Amazon;01/11/2021;Northeast;Maine;Portland;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$27,00 ;44;$1.188 ;$642 ;54%;Online
2687;Amazon;05/11/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$38,00 ;28;$1.064 ;$447 ;42%;Online
2688;Amazon;14/11/2021;Northeast;Maine;Portland;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$41,00 ;51;$2.091 ;$878 ;42%;Online
2689;Amazon;19/10/2021;Northeast;Maine;Portland;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$68,00 ;56;$3.808 ;$2.018 ;53%;Online
2690;Amazon;11/11/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$44,00 ;44;$1.936 ;$794 ;41%;Online
2691;Amazon;17/11/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$38,00 ;49;$1.862 ;$763 ;41%;Online
2692;Amazon;17/12/2021;Northeast;Maine;Portland;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$60,00 ;54;$3.240 ;$1.166 ;36%;Online
2693;Amazon;22/02/2021;West;Alaska;Anchorage;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$52,00 ;102;$5.304 ;$2.334 ;44%;Online
2694;Amazon;20/03/2021;West;Alaska;Anchorage;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$41,00 ;69;$2.829 ;$1.047 ;37%;Online
2695;Amazon;23/11/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$42,00 ;75;$3.150 ;$1.418 ;45%;Online
2696;Amazon;21/04/2021;West;Alaska;Anchorage;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$44,00 ;61;$2.684 ;$1.074 ;40%;Online
2697;Amazon;29/11/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$43,00 ;87;$3.741 ;$1.534 ;41%;Online
2698;Amazon;05/12/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$37,00 ;73;$2.701 ;$1.215 ;45%;Online
2699;Amazon;11/12/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$34,00 ;58;$1.972 ;$848 ;43%;Online
2700;Amazon;17/12/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$38,00 ;52;$1.976 ;$790 ;40%;Online
2701;Amazon;22/06/2021;West;Alaska;Anchorage;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$59,00 ;189;$11.151 ;$5.129 ;46%;Online
2702;Amazon;23/12/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$42,00 ;77;$3.234 ;$1.455 ;45%;Online
2703;Kohl's;29/12/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$43,00 ;128;$5.504 ;$2.312 ;42%;Online
2704;Kohl's;04/01/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$42,00 ;123;$5.166 ;$2.325 ;45%;Online
2705;Kohl's;10/01/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$41,00 ;115;$4.715 ;$1.933 ;41%;Online
2706;Foot Locker;10/06/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$71,00 ;180;$12.780 ;$4.601 ;36%;Online
2707;Foot Locker;09/07/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$96,00 ;154;$14.784 ;$7.688 ;52%;Online
2708;Foot Locker;10/08/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$71,00 ;218;$15.478 ;$5.263 ;34%;Online
2709;Foot Locker;11/09/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$64,00 ;105;$6.720 ;$2.621 ;39%;Online
2710;Kohl's;22/01/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$41,00 ;106;$4.346 ;$1.912 ;44%;Online
2711;Kohl's;28/01/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$42,00 ;147;$6.174 ;$2.531 ;41%;Online
2712;Kohl's;03/02/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$41,00 ;156;$6.396 ;$2.750 ;43%;Online
2713;Kohl's;09/02/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$54,00 ;188;$10.152 ;$4.365 ;43%;Online
2714;Kohl's;15/02/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$48,00 ;156;$7.488 ;$3.295 ;44%;Online
2715;Kohl's;21/02/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$49,00 ;160;$7.840 ;$3.371 ;43%;Online
2716;Kohl's;27/02/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$42,00 ;173;$7.266 ;$2.979 ;41%;Online
2717;Kohl's;05/03/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27;Amarillo;$45,00 ;182;$8.190 ;$3.522 ;43%;Online
2718;Sports Direct;11/03/2021;Midwest;Montana;Billings;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$29,00 ;182;$5.278 ;$2.428 ;46%;Online
2719;Sports Direct;17/03/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$33,00 ;181;$5.973 ;$2.867 ;48%;Online
2720;Sports Direct;23/03/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$37,00 ;163;$6.031 ;$3.136 ;52%;Online
2721;Sports Direct;29/03/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$24,00 ;176;$4.224 ;$2.154 ;51%;Online
2722;Sports Direct;04/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$23,00 ;218;$5.014 ;$2.507 ;50%;Online
2723;Sports Direct;10/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;26,27,28;Amarillo;$42,00 ;202;$8.484 ;$4.327 ;51%;Online
2724;Foot Locker;10/10/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$64,00 ;75;$4.800 ;$2.448 ;51%;Online
2725;Foot Locker;10/11/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Correr;Plataforma baja;26.5,27,27.5;Amarillo;$56,00 ;168;$9.408 ;$3.011 ;32%;Online
2726;Foot Locker;10/11/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$50,00 ;123;$6.150 ;$2.460 ;40%;Online
2727;Foot Locker;10/11/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,27,28,29;Amarillo;$83,00 ;113;$9.379 ;$2.814 ;30%;Online
2728;Sports Direct;22/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Tierra - FG;23,24,25,26;Amarillo;$54,00 ;233;$12.582 ;$7.172 ;57%;Online
2729;Sports Direct;28/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;11,12,13,14,15;Amarillo;$47,00 ;169;$7.943 ;$4.766 ;60%;Online
2730;Foot Locker;09/12/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Turf - TF;22,23,24,25,26;Amarillo;$74,00 ;135;$9.990 ;$3.497 ;35%;Online
2731;Foot Locker;17/01/2021;West;Hawaii;Honolulu;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;25,26,27,28,29,30;Amarillo;$38,00 ;115;$4.370 ;$1.879 ;43%;Online
2732;Sports Direct;10/05/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;Tenis;Caballero;Fútbol;Fútbol Indoor - IC;26,27,28,29;Amarillo;$29,00 ;189;$5.481 ;$3.069 ;56%;Online
